date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:00	1792/1792	---MCZ	200	added ('OK')	application/javascript	etag:W/%22700-19538a329a0%22	https://cdn.readme.io/public/hub/web/core-icons-more-vertical-svg.4822b3f831e11095980d.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-more-vertical-svg.4822b3f831e11095980d.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:00	1777/1777	---MCZ	200	added ('OK')	application/javascript	etag:W/%226f1-194a87d6610%22	https://cdn.readme.io/public/hub/web/core-icons-lock-svg.70942d3ee6bad6267696.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-lock-svg.70942d3ee6bad6267696.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:00	1710/1710	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ae-1935490b148%22	https://cdn.readme.io/public/hub/web/core-icons-arrow-up-right-svg.8ec73f7e322d79a2695b.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-arrow-up-right-svg.8ec73f7e322d79a2695b.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:00	10733/10733	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f32-195a5275060%22	https://cdn.readme.io/public/hub/web/routes-Changelog.10d357b17211307aae78.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/routes-Changelog.10d357b17211307aae78.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:00	20162/20162	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213a0-194e1189ff8%22	https://cdn.readme.io/public/hub/web/2637.f161cf21b4202fcf0f18.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/2637.f161cf21b4202fcf0f18.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:01	8806/8806	---MCZ	200	added ('OK')	application/javascript	etag:W/%222266-19567850e00%22	https://cdn.readme.io/public/hub/web/4674.b77d8e6ddbdaef99bf47.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/4674.b77d8e6ddbdaef99bf47.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:01	22839/22839	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b0e-19585e41c10%22	https://cdn.readme.io/public/hub/web/List.7eaeb2b08b6f788a8084.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/List.7eaeb2b08b6f788a8084.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:01	27855/27855	---MCZ	200	added ('OK')	application/javascript	etag:W/%2224cf-195a9f07ce8%22	https://cdn.readme.io/public/hub/web/Editor.c3261890a3a045758421.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/Editor.c3261890a3a045758421.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:01	1774/1774	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ee-19493da8418%22	https://cdn.readme.io/public/hub/web/core-icons-x-circle-svg.abc0e0ea5b7f9dff667c.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-x-circle-svg.abc0e0ea5b7f9dff667c.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:02	2132/2132	---MCZ	200	added ('OK')	application/javascript	etag:W/%22854-193086af6c0%22	https://cdn.readme.io/public/hub/web/core-icons-suggested-edits-svg.8d2d8ac2fd22ded9238d.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-suggested-edits-svg.8d2d8ac2fd22ded9238d.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:02	17903/17903	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216b4-195a5275060%22	https://cdn.readme.io/public/hub/web/routes-Discuss.36907b145ef5761a26f7.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/routes-Discuss.36907b145ef5761a26f7.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:02	22488/22488	---MCZ	200	added ('OK')	application/javascript	etag:W/%221757-1958b0937c0%22	https://cdn.readme.io/public/hub/web/Page.010cda1cb3630b4c63b5.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/Page.010cda1cb3630b4c63b5.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:02	1848/1848	---MCZ	200	added ('OK')	application/javascript	etag:W/%22738-1925320b750%22	https://cdn.readme.io/public/hub/web/core-icons-unlock-svg.d27591cc9e0be731e26d.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-unlock-svg.d27591cc9e0be731e26d.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:02	17384/17384	---MCZ	200	added ('OK')	application/javascript	etag:W/%221675-1958b0937c0%22	https://cdn.readme.io/public/hub/web/Post.71d2a77f709abc802115.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/Post.71d2a77f709abc802115.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:03	19706/19706	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215b4-195a9f07ce8%22	https://cdn.readme.io/public/hub/web/New.6ccd6d98f9612d613bd0.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/New.6ccd6d98f9612d613bd0.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:03	1918/1918	---MCZ	200	added ('OK')	application/javascript	etag:W/%2277e-1931d320a58%22	https://cdn.readme.io/public/hub/web/core-icons-eye-off-svg.b2b8b241b4b324dfd9c1.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-eye-off-svg.b2b8b241b4b324dfd9c1.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:03	1993/1993	---MCZ	200	added ('OK')	application/javascript	etag:W/%227c9-19499014d78%22	https://cdn.readme.io/public/hub/web/core-icons-webhook-svg.fe540ea1c09e1c0e0247.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-webhook-svg.fe540ea1c09e1c0e0247.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:03	1854/1854	---MCZ	200	added ('OK')	application/javascript	etag:W/%2273e-193e5da3070%22	https://cdn.readme.io/public/hub/web/core-icons-trending-up-svg.0dd920b0698e57f75afa.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-trending-up-svg.0dd920b0698e57f75afa.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:04	1775/1775	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ef-192d45b2cb0%22	https://cdn.readme.io/public/hub/web/core-icons-callout-info-svg.79b14e8568c9cecbc827.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-callout-info-svg.79b14e8568c9cecbc827.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:04	21615/21615	---MCZ	200	added ('OK')	application/javascript	etag:W/%2219f4-195a9f07ce8%22	https://cdn.readme.io/public/hub/web/routes-Tutorials.a389c40d0f1cb867b6d7.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/routes-Tutorials.a389c40d0f1cb867b6d7.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:04	1772/1772	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ec-192d45b2cb0%22	https://cdn.readme.io/public/hub/web/core-icons-star-svg.b834e1612cb2af1e174e.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-star-svg.b834e1612cb2af1e174e.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:04	1797/1797	---MCZ	200	added ('OK')	application/javascript	etag:W/%22705-193e5da3070%22	https://cdn.readme.io/public/hub/web/core-icons-key-svg.71e09670b926900508b8.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-key-svg.71e09670b926900508b8.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:04	1874/1874	---MCZ	200	added ('OK')	application/javascript	etag:W/%22752-1915bddaca0%22	https://cdn.readme.io/public/hub/web/core-icons-message-circle-svg.1e24c2d2eb4f9a6ede5d.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-message-circle-svg.1e24c2d2eb4f9a6ede5d.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:05	1702/1702	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a6-19538a329a0%22	https://cdn.readme.io/public/hub/web/core-icons-chevron-right-svg.34d126524d8ea236d174.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-chevron-right-svg.34d126524d8ea236d174.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:05	1707/1707	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ab-1948991cb88%22	https://cdn.readme.io/public/hub/web/core-icons-code-svg.d29a4cf99a7105e13528.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-code-svg.d29a4cf99a7105e13528.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:05	1912/1912	---MCZ	200	added ('OK')	application/javascript	etag:W/%22778-19538a329a0%22	https://cdn.readme.io/public/hub/web/core-icons-book-svg.556c5a2abddd44b2284c.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-book-svg.556c5a2abddd44b2284c.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:05	1904/1904	---MCZ	200	added ('OK')	application/javascript	etag:W/%22770-193e5da3070%22	https://cdn.readme.io/public/hub/web/core-icons-gauge-circle-svg.fff25782546fef314a09.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-gauge-circle-svg.fff25782546fef314a09.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:06	1694/1694	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269e-1915bddaca0%22	https://cdn.readme.io/public/hub/web/core-icons-plus-svg.a49fb76ac2661b5e1c7e.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-plus-svg.a49fb76ac2661b5e1c7e.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:06	1780/1780	---MCZ	200	added ('OK')	application/javascript	etag:W/%226f4-1935490b148%22	https://cdn.readme.io/public/hub/web/core-icons-folder-plus-svg.2c200438e59611867262.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-folder-plus-svg.2c200438e59611867262.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:06	2555/2555	---MCZ	200	added ('OK')	application/javascript	etag:W/%229fb-19296555a08%22	https://cdn.readme.io/public/hub/web/core-icons-settings-svg.bb875a1c38f51ce460bd.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-settings-svg.bb875a1c38f51ce460bd.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:06	2095/2095	---MCZ	200	added ('OK')	application/javascript	etag:W/%2282f-19200aaaf58%22	https://cdn.readme.io/public/hub/web/core-icons-oas-svg.2dabf01f334b141bfe4b.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-oas-svg.2dabf01f334b141bfe4b.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:06	1795/1795	---MCZ	200	added ('OK')	application/javascript	etag:W/%22703-192c45db6e8%22	https://cdn.readme.io/public/hub/web/core-icons-more-horizontal-svg.2e35d3f95cd061649fd1.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-more-horizontal-svg.2e35d3f95cd061649fd1.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:07	1859/1859	---MCZ	200	added ('OK')	application/javascript	etag:W/%22743-1930c75dc58%22	https://cdn.readme.io/public/hub/web/core-icons-help-circle-svg.5b015602206396831950.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-help-circle-svg.5b015602206396831950.js	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:07	119607/119607	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:07%20GMT	https://umbrella-network.readme.io/docs/undefined	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/undefined.66.delayed	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:08	5293/5293	---M--	200	added ('OK')	image/png	etag:%227ea2c20876fd04d8a9a7f0feef920f9e%22	https://files.readme.io/142ea23-small-umb_logo.png	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/files.readme.io/142ea23-small-umb_logo.png	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:08	156290/156290	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:07%20GMT	https://umbrella-network.readme.io/docs/the-need-of-oracles	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/the-need-of-oracles.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:08	151527/151527	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:08%20GMT	https://umbrella-network.readme.io/docs/umbrella-network-architecture	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/umbrella-network-architecture.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:08	143098/143098	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:08%20GMT	https://umbrella-network.readme.io/docs/product-overview	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/product-overview.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:08	153827/153827	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:08%20GMT	https://umbrella-network.readme.io/docs/glossary	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/glossary.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:09	135319/135319	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:08%20GMT	https://umbrella-network.readme.io/docs/introduction	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/introduction.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:09	144481/144481	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:09%20GMT	https://umbrella-network.readme.io/docs/solution-overview	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/solution-overview.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:09	184068/184068	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:09%20GMT	https://umbrella-network.readme.io/docs/integration-details	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/integration-details.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:09	205319/205319	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:09%20GMT	https://umbrella-network.readme.io/docs/concordium-integration-examples	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/concordium-integration-examples.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:10	233017/233017	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:09%20GMT	https://umbrella-network.readme.io/docs/price-feeds	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/price-feeds.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:10	156332/156332	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:09%20GMT	https://umbrella-network.readme.io/docs/intro-to-layer-2-data-l2d	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/intro-to-layer-2-data-l2d.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:10	247047/247047	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:10%20GMT	https://umbrella-network.readme.io/docs/rollup-sdk	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/rollup-sdk.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:10	155231/155231	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:10%20GMT	https://umbrella-network.readme.io/docs/layer-2-sdk-samples	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/layer-2-sdk-samples.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:11	146135/146135	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:10%20GMT	https://umbrella-network.readme.io/docs/random-number-generator-rng-v1	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/random-number-generator-rng-v1.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:11	136644/136644	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:10%20GMT	https://umbrella-network.readme.io/docs/intro-to-on-chain-data-copy	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/intro-to-on-chain-data-copy.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:11	150649/150649	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:11%20GMT	https://umbrella-network.readme.io/docs/instructions	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/instructions.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:11	210310/210310	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:11%20GMT	https://umbrella-network.readme.io/docs/umb-token-contracts	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/umb-token-contracts.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:11	140274/140274	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:11%20GMT	https://umbrella-network.readme.io/docs/api	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/api.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:12	153049/153049	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:11%20GMT	https://umbrella-network.readme.io/docs/coders-and-decoders	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/coders-and-decoders.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:12	141378/141378	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:11%20GMT	https://umbrella-network.readme.io/docs/reference-application	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/reference-application.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:12	163301/163301	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:12%20GMT	https://umbrella-network.readme.io/docs/developer-api	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/developer-api.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:12	167892/167892	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:12%20GMT	https://umbrella-network.readme.io/docs/api-token	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/api-token.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:12	194115/194115	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2017:17:12%20GMT	https://umbrella-network.readme.io/docs/using-the-oracle-on-solana	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/using-the-oracle-on-solana.html	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:13	118438/118438	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:12%20GMT	https://umbrella-network.readme.io/docs/%22	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/_	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:13	118567/118567	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:12%20GMT	https://umbrella-network.readme.io/docs/%22https://explorer-polygon.umb.network/%22	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/_https_/explorer-polygon.umb.network/_	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:13	124650/124650	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:13%20GMT	https://umbrella-network.readme.io/docs/%22https://forms.gle/jVd9iKah1dkYLdGe9%22	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/_https_/forms.gle/jVd9iKah1dkYLdGe9_	(from https://umbrella-network.readme.io/docs/getting-started-1)
14:17:14	1950/1950	---MCZ	200	added ('OK')	application/javascript	etag:W/%2279e-1948991cb88%22	https://cdn.readme.io/public/hub/web/core-icons-inbox-svg.01c2ecb759e417a98bb8.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-inbox-svg.01c2ecb759e417a98bb8.js	(from https://umbrella-network.readme.io/docs/umbrella-network-architecture)
14:17:21	1889/1889	---MCZ	200	added ('OK')	application/javascript	etag:W/%22761-19538a329a0%22	https://cdn.readme.io/public/hub/web/core-icons-file-svg.24d3e20044ef331cf0d2.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-file-svg.24d3e20044ef331cf0d2.js	(from https://umbrella-network.readme.io/docs/product-overview)
14:17:21	1943/1943	---MCZ	200	added ('OK')	application/javascript	etag:W/%22797-1915bddaca0%22	https://cdn.readme.io/public/hub/web/core-icons-copy-svg.931ad8b32bb041ec8efd.js	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/cdn.readme.io/public/hub/web/core-icons-copy-svg.931ad8b32bb041ec8efd.js	(from https://umbrella-network.readme.io/docs/introduction)
14:17:21	118955/118955	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:21%20GMT	https://umbrella-network.readme.io/docs/%22https://files.readme.io/9c01306-slide_ON-CHAIN_DATA.png%22	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/_https_/files.readme.io/9c01306-slide_ON-CHAIN_DATA.png_	(from https://umbrella-network.readme.io/docs/solution-overview)
14:17:22	143420/143420	---M--	200	added ('OK')	image/png	etag:%228375e3adb3ec4a47c49a37e44b18c14d%22	https://files.readme.io/9c01306-slide_ON-CHAIN_DATA.png	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/files.readme.io/9c01306-slide_ON-CHAIN_DATA.png	(from https://umbrella-network.readme.io/docs/solution-overview)
14:17:22	117774/117774	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:22%20GMT	https://umbrella-network.readme.io/docs/%22https://files.readme.io/342af1b-onchain_sc_hierarchy.jpg%22	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/_https_/files.readme.io/342af1b-onchain_sc_hierarchy.jpg_	(from https://umbrella-network.readme.io/docs/integration-details)
14:17:22	117780/117780	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:22%20GMT	https://umbrella-network.readme.io/docs/%22https://umbrella-network.readme.io/docs/umb-token-contracts%22	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/_https_/umbrella-network.readme.io/docs/umb-token-contracts_	(from https://umbrella-network.readme.io/docs/integration-details)
14:17:23	26660/26660	---M--	200	added ('OK')	image/jpeg	etag:%228d3994c79f9503ca0e714bb4f8fff21c%22	https://files.readme.io/342af1b-onchain_sc_hierarchy.jpg	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/files.readme.io/342af1b-onchain_sc_hierarchy.jpg	(from https://umbrella-network.readme.io/docs/integration-details)
14:17:23	118698/118698	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:23%20GMT	https://umbrella-network.readme.io/docs/%22https://umbrella-network.readme.io/docs/integration-details%22	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/_https_/umbrella-network.readme.io/docs/integration-details_	(from https://umbrella-network.readme.io/docs/concordium-integration-examples)
14:17:23	118636/118636	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:23%20GMT	https://umbrella-network.readme.io/docs/%22https://github.com/umbrella-network/phoenix-concordium/blob/develop/oracle-integration/README.md%22	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/_https_/github.com/umbrella-network/phoenix-concordium/blob/develop/oracle-integration/README.md_	(from https://umbrella-network.readme.io/docs/concordium-integration-examples)
14:17:23	120930/120930	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2017:17:23%20GMT	https://umbrella-network.readme.io/docs/%22mailto:bd@umb.network%22	C:/Users/Eugenio/Documents/UMB/UMB%20documentation/UMB%20documentation/umbrella-network.readme.io/docs/_mailto_bd@umb.network_	(from https://umbrella-network.readme.io/docs/concordium-integration-examples)
